"","par_name","par.est","par.se","tstat","category","format","brand"
"266","cop_price","-0.0169782741619322","0.0767677202476016",-0.221164235529876,"Chips & Salty snacks","hypermarket","Pringles"
"267","cop_compprice","0.0555851934777423","0.0326638776672013",1.70173284519605,"Chips & Salty snacks","hypermarket","Pringles"
"268","constant","-0.0772654593383295","0.0461890257539536",-1.67280989536169,"Chips & Salty snacks","supermarket","Pringles"
"269","price_elas","-1.43954947824199","0.735242558295529",-1.95792458148671,"Chips & Salty snacks","supermarket","Pringles"
"270","compprice","-1.20646877558452","0.795042067916295",-1.51749048795182,"Chips & Salty snacks","supermarket","Pringles"
"271","campaign","0.128861887026173","0.0663276584718543",1.94280772147044,"Chips & Salty snacks","supermarket","Pringles"
"272","ethat","-0.816419713752381","0.0968570991863277",-8.42911588939705,"Chips & Salty snacks","supermarket","Pringles"
"273","holiday","0.00749032680975767","0.0819872153642093",0.0913596928067824,"Chips & Salty snacks","supermarket","Pringles"
"274","cop_price","-0.0564629843245133","0.0605682786795948",-0.932220389210688,"Chips & Salty snacks","supermarket","Pringles"
"275","cop_compprice","0.0586243556009045","0.0524286348638576",1.11817436698734,"Chips & Salty snacks","supermarket","Pringles"
"276","constant","-0.206405646786571","0.0955019188287823",-2.1612722479076,"Chips & Salty snacks","hypermarket","LantChips"
"277","price_elas","-4.36660054690967","0.60506846665856",-7.21670486486241,"Chips & Salty snacks","hypermarket","LantChips"
"278","compprice","0.554194053993009","0.496012842490743",1.11729779255333,"Chips & Salty snacks","hypermarket","LantChips"
"279","campaign","0.186141517282206","0.0931468334820278",1.99836656087854,"Chips & Salty snacks","hypermarket","LantChips"
"280","ethat","-0.788368212112457","0.0875335615122706",-9.00646790205083,"Chips & Salty snacks","hypermarket","LantChips"
"281","holiday","0.161540355451545","0.103525886073143",1.56038611770407,"Chips & Salty snacks","hypermarket","LantChips"
"282","cop_price","0.143736792152607","0.104171214602122",1.37981296178224,"Chips & Salty snacks","hypermarket","LantChips"
"283","cop_compprice","-0.0474438261335436","0.0563064707305069",-0.842599891593605,"Chips & Salty snacks","hypermarket","LantChips"
"284","constant","-0.180050353682319","0.0936090230775121",-1.92342947039657,"Chocolate","hypermarket","Fazer"
"285","price_elas","-2.98531361321013","0.236135109960136",-12.6423961846,"Chocolate","hypermarket","Fazer"
"286","compprice","0.647666517385965","0.251046067954042",2.57987118724572,"Chocolate","hypermarket","Fazer"
"287","campaign","0.17904600930192","0.100818888109049",1.77591731728144,"Chocolate","hypermarket","Fazer"
"288","ethat","-0.695186288579518","0.0781067656047067",-8.90046186392881,"Chocolate","hypermarket","Fazer"
"289","holiday","0.0931117654205919","0.063181956589434",1.47370816680538,"Chocolate","hypermarket","Fazer"
"290","cop_price","-0.00077644173682999","0.0494635021767542",-0.0156972657143328,"Chocolate","hypermarket","Fazer"
"291","cop_compprice","-0.0346501212539408","0.0401855615612114",-0.862253005999707,"Chocolate","hypermarket","Fazer"
"292","constant","-0.282034614762529","0.0816588041350123",-3.45381759811497,"Chocolate","supermarket","Fazer"
"293","price_elas","-2.11958415791993","0.247354001998696",-8.5690311892795,"Chocolate","supermarket","Fazer"
"294","compprice","0.65674307241268","0.293521593371989",2.23746084527542,"Chocolate","supermarket","Fazer"
"295","campaign","0.330071353548493","0.0892871290261411",3.69674058454557,"Chocolate","supermarket","Fazer"
"296","ethat","-0.757936691936031","0.076533436557206",-9.90334063164014,"Chocolate","supermarket","Fazer"
"297","holiday","-0.112142503538037","0.0650299636159581",-1.72447433924933,"Chocolate","supermarket","Fazer"
"298","cop_price","-0.0118296553530599","0.0494163086946561",-0.239387677176688,"Chocolate","supermarket","Fazer"
"299","cop_compprice","-0.034239995275818","0.0405559723456373",-0.844265179589543,"Chocolate","supermarket","Fazer"
"300","constant","-0.434904957266778","0.239612259575977",-1.81503633426935,"Chocolate","supermarket","Marabou"
"301","price_elas","-3.62763554522454","1.17064809421798",-3.09882667826652,"Chocolate","supermarket","Marabou"
"302","hgap_gain_slope","1.93649099895777","1.02073924436273",1.89714563210192,"Chocolate","supermarket","Marabou"
"303","hgap_gain_threshold","-0.138585010031966","0.0213483250475843",-6.49161045295438,"Chocolate","supermarket","Marabou"
"304","hgap_loss_slope","2.25856376697424","1.15098759577046",1.96228332544486,"Chocolate","supermarket","Marabou"
"305","hgap_loss_threshold","-0.0775877220507554","0.0189382469462515",-4.09687983639439,"Chocolate","supermarket","Marabou"
"306","cgap_gain_slope","-1.59410104493827","0.524913902507144",-3.03688097671708,"Chocolate","supermarket","Marabou"
"307","cgap_gain_threshold","-0.186117748547456","0.0133743789925234",-13.9159918117694,"Chocolate","supermarket","Marabou"
"308","cgap_loss_slope","2.83946967669963","1.37140057539827",2.07048890574879,"Chocolate","supermarket","Marabou"
"309","cgap_loss_threshold","-0.0150146036780775","0.026622551295186",-0.563980646016917,"Chocolate","supermarket","Marabou"
"310","campaign","0.400701761734608","0.238144536718328",1.68259901006484,"Chocolate","supermarket","Marabou"
"311","ethat","-0.636300597318268","0.0702046311887206",-9.06351314071854,"Chocolate","supermarket","Marabou"
"312","holiday","-0.155844371383304","0.0513472738983836",-3.03510507084992,"Chocolate","supermarket","Marabou"
"313","cop_price","0.0532655244044733","0.0444143031867776",1.19928762994374,"Chocolate","supermarket","Marabou"
"314","cop_compprice","0.0315332853768111","0.0212851287477668",1.48147026736305,"Chocolate","supermarket","Marabou"
"315","model_SE","0.053115421286353","0.00608664309159578",8.72655427417666,"Chocolate","supermarket","Marabou"
"316","constant","-0.168796837827294","0.0861606463901278",-1.95909437660201,"Chocolate","convenience","Marabou"
"317","price_elas","-3.07030534262161","0.288747882463831",-10.6331700735717,"Chocolate","convenience","Marabou"
"318","compprice","-0.18195468118076","0.348072929951901",-0.522748727417279,"Chocolate","convenience","Marabou"
"319","campaign","0.263296903087608","0.0894486488308856",2.94355372081031,"Chocolate","convenience","Marabou"
"320","ethat","-0.63448632120042","0.0746055940017369",-8.504540841611,"Chocolate","convenience","Marabou"
"321","holiday","-0.093231613694018","0.070686705740531",-1.3189412735719,"Chocolate","convenience","Marabou"
"322","cop_price","0.120336483267232","0.0492032726717261",2.44570079860524,"Chocolate","convenience","Marabou"
"323","cop_compprice","0.0482995141589072","0.0350271356809813",1.37891703731665,"Chocolate","convenience","Marabou"
"324","constant","-0.202926488120879","0.0921207259707854",-2.20283205524492,"Chocolate","hypermarket","Cloetta"
"325","price_elas","-2.93476902016491","0.455074715885402",-6.44898281033911,"Chocolate","hypermarket","Cloetta"
"326","hgap_gain_slope","-13.0926193529083","NaN",NA,"Chocolate","hypermarket","Cloetta"
"327","hgap_gain_threshold","-0.446848895106875","NaN",NA,"Chocolate","hypermarket","Cloetta"
"328","hgap_loss_slope","-0.578406566755189","0.704562921947076",-0.820943806064544,"Chocolate","hypermarket","Cloetta"
"329","hgap_loss_threshold","0.286328396427734","0.0835076785546257",3.42876728683621,"Chocolate","hypermarket","Cloetta"
"330","cgap_gain_slope","4.1460738726297","7.94238809036587",0.522018544732018,"Chocolate","hypermarket","Cloetta"
"331","cgap_gain_threshold","-0.423288019625018","0.16719713014587",-2.53167036572771,"Chocolate","hypermarket","Cloetta"
"332","cgap_loss_slope","6.91486280780769","1.97163888759169",3.50716495364627,"Chocolate","hypermarket","Cloetta"
"333","cgap_loss_threshold","0.103783232398953","0.0173177211731014",5.99289198397266,"Chocolate","hypermarket","Cloetta"
"334","campaign","0.249583932833852","0.0918027246183501",2.71869853396447,"Chocolate","hypermarket","Cloetta"
"335","ethat","-0.612041118900255","0.0696843494276642",-8.7830499090127,"Chocolate","hypermarket","Cloetta"
"336","holiday","0.169993823743503","0.0696273293701996",2.44148131604571,"Chocolate","hypermarket","Cloetta"
"337","cop_price","0.106603308279678","0.0715956058386757",1.48896439985275,"Chocolate","hypermarket","Cloetta"
"338","cop_compprice","0.0335626758487172","0.0356197412016598",0.942249289760512,"Chocolate","hypermarket","Cloetta"
"339","model_SE","0.105166009247885","0.0120632361666129",8.71789358969446,"Chocolate","hypermarket","Cloetta"
"340","constant","-0.198917141143276","0.0688753087588905",-2.88807621668338,"Chocolate","supermarket","Cloetta"
"341","price_elas","-2.35440733186955","0.311074254590745",-7.56863448878806,"Chocolate","supermarket","Cloetta"
"342","compprice","0.0733841451072034","0.326723982024002",0.224605933891355,"Chocolate","supermarket","Cloetta"
"343","campaign","0.298561936311545","0.0750125730124136",3.98015858304363,"Chocolate","supermarket","Cloetta"
"344","ethat","-0.725710690982023","0.0760156227207889",-9.54686240810804,"Chocolate","supermarket","Cloetta"
"345","holiday","0.100367204777289","0.0711858769196325",1.40993142348449,"Chocolate","supermarket","Cloetta"
"346","cop_price","0.104771451570349","0.0637494449004141",1.64348806070417,"Chocolate","supermarket","Cloetta"
"347","cop_compprice","0.0735932981036203","0.0445586954749769",1.65160351574809,"Chocolate","supermarket","Cloetta"
"348","constant","-0.108513736244618","0.0666312851809331",-1.62857036225484,"Chocolate","convenience","Cloetta"
"349","price_elas","-1.24437285637719","0.380949009416673",-3.26650765750154,"Chocolate","convenience","Cloetta"
"350","compprice","0.246565186752003","0.533163895642612",0.462456645633934,"Chocolate","convenience","Cloetta"
"351","campaign","0.281466424097007","0.112200051773583",2.5086122479248,"Chocolate","convenience","Cloetta"
"352","ethat","-0.87017749141503","0.0839934853155678",-10.3600593325271,"Chocolate","convenience","Cloetta"
"353","holiday","-0.0125694627646343","0.116141090932738",-0.108225802458785,"Chocolate","convenience","Cloetta"
"354","cop_price","0.0331017758787758","0.0543415379213299",0.609143155401622,"Chocolate","convenience","Cloetta"
"355","cop_compprice","-0.0923600113460865","0.0662256071248129",-1.39462687253314,"Chocolate","convenience","Cloetta"
"356","constant","-0.0347175723825712","0.108641099477078",-0.319562049258312,"Chocolate","supermarket","Oboy"
"357","price_elas","0.941120474400294","0.394194309559024",2.38745322187198,"Chocolate","supermarket","Oboy"
"358","hgap_gain_slope","-0.902717191701452","NaN",NA,"Chocolate","supermarket","Oboy"
"359","hgap_gain_threshold","-0.419811059447282","0.00221754302530354",-189.313602783341,"Chocolate","supermarket","Oboy"
"360","hgap_loss_slope","1.83581941771257","25.2436792439096",0.0727239242732609,"Chocolate","supermarket","Oboy"
"361","hgap_loss_threshold","0.274773487840683","0.144986109759956",1.8951711187755,"Chocolate","supermarket","Oboy"
"362","compprice","0.0412962673922896","0.361127869170256",0.114353587517834,"Chocolate","supermarket","Oboy"
"363","campaign","0.225411046101345","0.0678916948133919",3.32015641561038,"Chocolate","supermarket","Oboy"
"364","ethat","-0.686240794791106","0.0737556146837647",-9.30425158455311,"Chocolate","supermarket","Oboy"
"365","holiday","0.0608667408857267","0.0802200403970819",0.758747322794178,"Chocolate","supermarket","Oboy"
"366","cop_price","-0.118552673266736","0.068429173029172",-1.73248730064582,"Chocolate","supermarket","Oboy"
"367","cop_compprice","-0.0711199151360588","0.0536875680785626",-1.32469988269886,"Chocolate","supermarket","Oboy"
"368","model_SE","0.144313190147387","0.0165520664840183",8.71874157143625,"Chocolate","supermarket","Oboy"
"369","constant","-0.0980119341203922","0.0917791550670782",-1.06791061705415,"Chocolate","hypermarket","Lindt"
"370","price_elas","-3.958438855602","0.187101081767238",-21.156686098301,"Chocolate","hypermarket","Lindt"
"371","compprice","0.179696738033047","0.212378131800017",0.846116954274068,"Chocolate","hypermarket","Lindt"
"372","campaign","0.0504693135465045","0.0872911922314193",0.578171889469723,"Chocolate","hypermarket","Lindt"
"373","ethat","-0.529958860981692","0.0685003890809852",-7.73658176386624,"Chocolate","hypermarket","Lindt"
"374","holiday","0.0214337551370099","0.0539178153083592",0.397526402255525,"Chocolate","hypermarket","Lindt"
"375","cop_price","0.142930372182744","0.0578219482660545",2.47190515831605,"Chocolate","hypermarket","Lindt"
"376","cop_compprice","0.0327212334823327","0.0345319782270485",0.947563248974324,"Chocolate","hypermarket","Lindt"
"377","constant","0.175063179412764","0.0912764526733439",1.91794459891285,"Yogurt","supermarket","ICA"
"378","price_elas","-2.39091785179276","0.378740742111732",-6.31280869985574,"Yogurt","supermarket","ICA"
"379","compprice","1.32071442766477","0.973871950306369",1.35614792812267,"Yogurt","supermarket","ICA"
"380","campaign","-0.00830049614692358","0.0732662334338091",-0.113292246071616,"Yogurt","supermarket","ICA"
"381","ethat","-0.634043732219944","0.076448905899709",-8.29369269262959,"Yogurt","supermarket","ICA"
"382","holiday","-0.0518012050629518","0.057610695661423",-0.899159513146422,"Yogurt","supermarket","ICA"
"383","cop_price","0.131063694294454","0.0525249144207214",2.49526716492371,"Yogurt","supermarket","ICA"
"384","cop_compprice","-0.0201838891972965","0.0430156769076955",-0.469221703533988,"Yogurt","supermarket","ICA"
"385","constant","0.0534966888850853","0.0546715226571005",0.978511047160992,"Yogurt","convenience","ICA"
"386","price_elas","-3.00419496426618","0.411605235031838",-7.29872875410295,"Yogurt","convenience","ICA"
"387","compprice","0.675845288104738","0.721334067649887",0.936937985345193,"Yogurt","convenience","ICA"
"388","campaign","0.108323976089363","0.053309553815019",2.03198054264796,"Yogurt","convenience","ICA"
"389","ethat","-0.818492851576323","0.0805371350247172",-10.1629248585156,"Yogurt","convenience","ICA"
"390","holiday","-0.0423489062526237","0.0596951139907064",-0.70941997462668,"Yogurt","convenience","ICA"
"391","cop_price","0.131862894721157","0.0537036472708774",2.45538061979385,"Yogurt","convenience","ICA"
"392","cop_compprice","0.068214984104145","0.0514800650618039",1.3250757166342,"Yogurt","convenience","ICA"
"393","constant","-0.142096515425397","0.133205371300675",-1.06674763966276,"Yogurt","hypermarket","Valio"
"394","price_elas","-4.35107188847595","0.511154168329444",-8.51224964612171,"Yogurt","hypermarket","Valio"
"395","hgap_gain_slope","1.2038927721622","0.476765433111516",2.52512596038104,"Yogurt","hypermarket","Valio"
"396","hgap_gain_threshold","-0.303461986710803","0.0226275696231861",-13.4111613294894,"Yogurt","hypermarket","Valio"
"397","hgap_loss_slope","1.25049306850026","0.549105147043053",2.27732898741562,"Yogurt","hypermarket","Valio"
"398","hgap_loss_threshold","0.111552742958091","0.0377604325317846",2.95422312401195,"Yogurt","hypermarket","Valio"
"399","compprice","-0.216134165567463","0.574665817131612",-0.376104092368458,"Yogurt","hypermarket","Valio"
"400","campaign","0.162163729361486","0.12799262465971",1.26697713866424,"Yogurt","hypermarket","Valio"
"401","ethat","-0.757590939484229","0.0870134616177717",-8.70659465097637,"Yogurt","hypermarket","Valio"
"402","holiday","0.0400262307345679","0.0450179358649434",0.889117414326794,"Yogurt","hypermarket","Valio"
"403","cop_price","0.0837369670779045","0.101752517266778",0.822947375919558,"Yogurt","hypermarket","Valio"
"404","cop_compprice","0.0291064830282043","0.0297383823340937",0.978751389406782,"Yogurt","hypermarket","Valio"
"405","model_SE","0.0464617517867229","0.00532339593667142",8.7278407128541,"Yogurt","hypermarket","Valio"
"406","constant","0.0583616049327831","0.0851386062557013",0.685489315593241,"Yogurt","supermarket","Valio"
"407","price_elas","-6.38105676107436","0.638499726122538",-9.99382850142325,"Yogurt","supermarket","Valio"
"408","hgap_gain_slope","-0.132461991515922","1.79815682382737",-0.073665427709457,"Yogurt","supermarket","Valio"
"409","hgap_gain_threshold","-0.239799379177248","0.121134313479927",-1.97961562077937,"Yogurt","supermarket","Valio"
"410","hgap_loss_slope","1.4179847007887","0.723383144525193",1.96021252571405,"Yogurt","supermarket","Valio"
"411","hgap_loss_threshold","0.13750868598322","0.0211901980042756",6.48925913554345,"Yogurt","supermarket","Valio"
"412","cgap_gain_slope","2.28954743804586","1.62152149417781",1.41197476953999,"Yogurt","supermarket","Valio"
"413","cgap_gain_threshold","-0.185326907471185","0.01990022878404",-9.31280285681024,"Yogurt","supermarket","Valio"
"414","cgap_loss_slope","1.92900777731553","0.872414276534924",2.21111440883018,"Yogurt","supermarket","Valio"
"415","cgap_loss_threshold","0.0603194451513145","0.0148782054702064",4.05421509147082,"Yogurt","supermarket","Valio"
"416","campaign","0.0317454819950605","0.0810952966940165",0.391458978377507,"Yogurt","supermarket","Valio"
"417","ethat","-0.891873871149483","0.0745165343448192",-11.9688050308729,"Yogurt","supermarket","Valio"
"418","holiday","-0.139136907502559","0.0519049717056366",-2.68060848374279,"Yogurt","supermarket","Valio"
"419","cop_price","0.43493399950062","0.14924728676378",2.91418362726425,"Yogurt","supermarket","Valio"
"420","cop_compprice","0.0747302350164772","0.0252286183303559",2.96212158897974,"Yogurt","supermarket","Valio"
"421","model_SE","0.05570990487781","0.00638461552305749",8.72564756274179,"Yogurt","supermarket","Valio"
"422","constant","-0.144889801873464","0.0813890199029396",-1.7802131300543,"Yogurt","convenience","Valio"
"423","price_elas","-1.76133591983345","0.439221244059753",-4.01013371656001,"Yogurt","convenience","Valio"
"424","compprice","-0.209979180694372","0.978111196124021",-0.214678230375504,"Yogurt","convenience","Valio"
"425","campaign","0.190063923536638","0.0720489437875794",2.6379834810209,"Yogurt","convenience","Valio"
"426","ethat","-0.689887722408329","0.0822148092508254",-8.3912828928859,"Yogurt","convenience","Valio"
"427","holiday","-0.0398749971998199","0.0821661443641019",-0.485297168419176,"Yogurt","convenience","Valio"
"428","cop_price","0.0776935109561244","0.119415730516027",0.650613705752083,"Yogurt","convenience","Valio"
"429","cop_compprice","-0.0521603404090442","0.0523239017530031",-0.996874060639992,"Yogurt","convenience","Valio"
"430","constant","-0.00669788325995568","0.0912338214964708",-0.0734144766720615,"Yogurt","supermarket","Arla Ko"
"431","price_elas","-1.9210189505502","0.349868619503184",-5.49068662767773,"Yogurt","supermarket","Arla Ko"
"432","compprice","0.401063815181007","0.372003659215433",1.0781179304173,"Yogurt","supermarket","Arla Ko"
"433","campaign","-0.022133470264395","0.0716372666350077",-0.308965867963181,"Yogurt","supermarket","Arla Ko"
"434","ethat","-0.525389688665605","0.085246802537222",-6.16316006029903,"Yogurt","supermarket","Arla Ko"
"435","holiday","0.0275156592472565","0.0295762428776455",0.930329770454163,"Yogurt","supermarket","Arla Ko"
"436","cop_price","0.0471836355509446","0.0420274268139065",1.12268675786099,"Yogurt","supermarket","Arla Ko"
"437","cop_compprice","0.0405218604510944","0.025774916334882",1.57214323897746,"Yogurt","supermarket","Arla Ko"
"438","constant","-0.0298958942063785","0.0592347327197438",-0.504702103541589,"Yogurt","convenience","Arla Ko"
"439","price_elas","-2.77787267414587","0.411218009666804",-6.75523106684137,"Yogurt","convenience","Arla Ko"
"440","compprice","0.398949711306888","0.394149354922751",1.01217902889903,"Yogurt","convenience","Arla Ko"
"441","campaign","-0.0401787508409263","0.035265251330308",-1.1393297743605,"Yogurt","convenience","Arla Ko"
"442","ethat","-0.63008393993114","0.0751260361577778",-8.38702495374378,"Yogurt","convenience","Arla Ko"
"443","holiday","-0.0684722356964111","0.0394617449436525",-1.73515478836992,"Yogurt","convenience","Arla Ko"
"444","cop_price","-0.00787321039331227","0.0429104570063105",-0.183479993982689,"Yogurt","convenience","Arla Ko"
"445","cop_compprice","0.0476876424830545","0.0324097674026028",1.4713972454867,"Yogurt","convenience","Arla Ko"
"446","constant","0.00321469371237988","0.166033116645443",0.0193617621431797,"Yogurt","hypermarket","Yoggi"
"447","price_elas","-4.18502455217556","NaN",NA,"Yogurt","hypermarket","Yoggi"
"448","hgap_gain_slope","1.26580442950112","NaN",NA,"Yogurt","hypermarket","Yoggi"
"449","hgap_gain_threshold","-0.229999054307261","0.0213698967306911",-10.7627592779585,"Yogurt","hypermarket","Yoggi"
"450","hgap_loss_slope","1.11812198788667","NaN",NA,"Yogurt","hypermarket","Yoggi"
"451","hgap_loss_threshold","0.147157847423808","NaN",NA,"Yogurt","hypermarket","Yoggi"
"452","compprice","-0.0846240928245916","0.467800073351953",-0.180897989643802,"Yogurt","hypermarket","Yoggi"
"453","campaign","0.0167761902559015","0.156208518093602",0.107396129613425,"Yogurt","hypermarket","Yoggi"
"454","ethat","-0.990939356675514","NaN",NA,"Yogurt","hypermarket","Yoggi"
"455","holiday","0.0342741326438778","0.0347049818791446",0.9875853778928,"Yogurt","hypermarket","Yoggi"
"456","cop_price","0.0530423304997025","NaN",NA,"Yogurt","hypermarket","Yoggi"
"457","cop_compprice","0.0552779269062672","NaN",NA,"Yogurt","hypermarket","Yoggi"
"458","model_SE","0.0270782093144208","0.00309618616299067",8.74566576070006,"Yogurt","hypermarket","Yoggi"
"459","constant","-0.146631022383629","0.0805302270579452",-1.82081968151066,"Yogurt","supermarket","Yoggi"
"460","price_elas","-5.14222451018326","0.455213598302854",-11.2962893229787,"Yogurt","supermarket","Yoggi"
"461","hgap_gain_slope","-0.514113553930271","NaN",NA,"Yogurt","supermarket","Yoggi"
"462","hgap_gain_threshold","-0.386025112747375","NaN",NA,"Yogurt","supermarket","Yoggi"
"463","hgap_loss_slope","2.19588858567102","0.584062346250622",3.75968182124304,"Yogurt","supermarket","Yoggi"
"464","hgap_loss_threshold","0.0899850843531499","0.0145454366879294",6.18648214445321,"Yogurt","supermarket","Yoggi"
"465","compprice","-0.149112760948135","0.730910171706083",-0.20400969465246,"Yogurt","supermarket","Yoggi"
"466","campaign","0.0884959103068833","0.0749803456418361",1.18025476609041,"Yogurt","supermarket","Yoggi"
"467","ethat","-0.809684509955322","0.0806999751803768",-10.0332683888137,"Yogurt","supermarket","Yoggi"
"468","holiday","0.0182524331106581","0.0417566732902363",0.437114158587101,"Yogurt","supermarket","Yoggi"
"469","cop_price","0.271699314722258","0.0809825730594196",3.35503435440244,"Yogurt","supermarket","Yoggi"
"470","cop_compprice","0.0527551036538076","0.028174241364001",1.87245871050194,"Yogurt","supermarket","Yoggi"
"471","model_SE","0.0385722855904835","0.00441747345895739",8.73175265202098,"Yogurt","supermarket","Yoggi"
"472","constant","-0.16659188021469","0.0717023434091884",-2.3233812493964,"Yogurt","convenience","Yoggi"
"473","price_elas","-0.636493136292269","0.784262716514492",-0.811581531149463,"Yogurt","convenience","Yoggi"
"474","hgap_gain_slope","-2.95375375057714","1.60538840352683",-1.8398997676127,"Yogurt","convenience","Yoggi"
"475","hgap_gain_threshold","-0.13459278954723","0.0294181318346896",-4.57516440212969,"Yogurt","convenience","Yoggi"
"476","hgap_loss_slope","-4.67616031205773","1.92794883494201",-2.42545871929137,"Yogurt","convenience","Yoggi"
"477","hgap_loss_threshold","0.209853144502423","0.0472199141034211",4.44416616351318,"Yogurt","convenience","Yoggi"
"478","compprice","0.717659177789679","1.08559176995691",0.661076472436932,"Yogurt","convenience","Yoggi"
"479","campaign","0.278276647469844","0.0719911125221148",3.8654305749805,"Yogurt","convenience","Yoggi"
"480","ethat","-0.781838301215697","0.0768213158510919",-10.1773614855959,"Yogurt","convenience","Yoggi"
"481","holiday","-0.0458190404900412","0.0844523460688891",-0.542543133765235,"Yogurt","convenience","Yoggi"
"482","cop_price","0.140043535462561","0.179425173269495",0.780512192969806,"Yogurt","convenience","Yoggi"
"483","cop_compprice","-0.0144589188204131","0.0568020509111635",-0.254549238777071,"Yogurt","convenience","Yoggi"
"484","model_SE","0.16736773564732","0.0191967752387",8.71853389781388,"Yogurt","convenience","Yoggi"
"485","constant","0.0297686797804648","0.109682171063859",0.271408557030959,"Yogurt","hypermarket","Verum"
"486","price_elas","-1.8516645984822","0.31518212666634",-5.87490356152848,"Yogurt","hypermarket","Verum"
"487","compprice","-0.41299439165479","0.471858163652903",-0.875251131521351,"Yogurt","hypermarket","Verum"
"488","campaign","-0.0346711065453763","0.100354754164018",-0.345485441464093,"Yogurt","hypermarket","Verum"
"489","ethat","-0.886094890054576","0.0845188846379414",-10.4839870266911,"Yogurt","hypermarket","Verum"
"490","holiday","-0.0142284999889759","0.0405088622468315",-0.351244127822642,"Yogurt","hypermarket","Verum"
"491","cop_price","0.0168108190020207","0.0431587097494932",0.389511621167454,"Yogurt","hypermarket","Verum"
"492","cop_compprice","0.0158255984923998","0.026690765273396",0.592924119271093,"Yogurt","hypermarket","Verum"
"493","constant","0.0924001425281542","0.115812156832697",0.797844933167388,"Yogurt","supermarket","Verum"
"494","price_elas","-2.17410918078711","0.45192295590119",-4.81079607131633,"Yogurt","supermarket","Verum"
"495","compprice","2.15272550479682","0.78620355022349",2.73812742792229,"Yogurt","supermarket","Verum"
"496","campaign","-0.166128531701979","0.0883836644646207",-1.87962937165248,"Yogurt","supermarket","Verum"
"497","ethat","-0.583802740705443","0.0790889867501495",-7.38159337594927,"Yogurt","supermarket","Verum"
"498","holiday","0.061716489078729","0.0474416507564112",1.30089252997565,"Yogurt","supermarket","Verum"
"499","cop_price","0.0286181075439303","0.0790875888838292",0.361853331828931,"Yogurt","supermarket","Verum"
"500","cop_compprice","-0.0431370402301113","0.0293938132284349",-1.46755509041547,"Yogurt","supermarket","Verum"
"501","constant","-0.138539053894625","0.155232823710079",-0.892459794156472,"Yogurt","convenience","Verum"
"502","price_elas","-1.8867068032713","0.77295926850863",-2.44088774161615,"Yogurt","convenience","Verum"
"503","compprice","0.217335935124357","1.28000882427708",0.169792528771904,"Yogurt","convenience","Verum"
"504","campaign","0.123719827773292","0.08517869824285",1.45247380302243,"Yogurt","convenience","Verum"
"505","ethat","-0.92866328019984","0.0844942653431587",-10.9908438925202,"Yogurt","convenience","Verum"
"506","holiday","-0.138254796192323","0.094870059026718",-1.45730694816356,"Yogurt","convenience","Verum"
"507","cop_price","0.0436060679136359","0.0769294168355917",0.566832165214872,"Yogurt","convenience","Verum"
"508","cop_compprice","-0.0722059018809292","0.0655370114132065",-1.10175762250854,"Yogurt","convenience","Verum"
"509","constant","-0.190431789891034","0.0951718336206357",-2.00092593203693,"Yogurt","hypermarket","Yoplait"
"510","price_elas","-1.49105087308262","0.334521766398885",-4.45726114965173,"Yogurt","hypermarket","Yoplait"
"511","compprice","1.50823371991639","0.861779842021317",1.75013808211017,"Yogurt","hypermarket","Yoplait"
"512","campaign","0.0779193203662753","0.0829736586834702",0.93908502532742,"Yogurt","hypermarket","Yoplait"
"513","ethat","-0.634340205131688","0.08007619343474",-7.92170778757932,"Yogurt","hypermarket","Yoplait"
"514","holiday","0.0173034791440081","0.0688894462287269",0.25117750383066,"Yogurt","hypermarket","Yoplait"
"515","cop_price","0.10361907773867","0.0416197806918947",2.48965938830258,"Yogurt","hypermarket","Yoplait"
"516","cop_compprice","-0.00822936705946709","0.0457033114958387",-0.18006062996587,"Yogurt","hypermarket","Yoplait"
"517","constant","-0.214344196403668","0.0857955075593075",-2.49831491766045,"Yogurt","hypermarket","Fjällfil"
"518","price_elas","-1.287828437788","0.34179929617546",-3.76779136820371,"Yogurt","hypermarket","Fjällfil"
"519","compprice","-0.550357661258562","1.10460792541431",-0.498238016038258,"Yogurt","hypermarket","Fjällfil"
"520","campaign","0.266486448151647","0.0908344866155869",2.93375851045894,"Yogurt","hypermarket","Fjällfil"
"521","ethat","-0.845074241505082","0.0764191629423646",-11.0584074591662,"Yogurt","hypermarket","Fjällfil"
"522","holiday","0.054116068754891","0.0877423099236818",0.616761386860696,"Yogurt","hypermarket","Fjällfil"
"523","cop_price","0.0243078992835745","0.0663233848532083",0.366505710427393,"Yogurt","hypermarket","Fjällfil"
"524","cop_compprice","0.0160741773490926","0.0574877786109136",0.279610340449666,"Yogurt","hypermarket","Fjällfil"
"525","constant","-0.317959908526993","0.0782223462527249",-4.06482193080365,"Yogurt","supermarket","Fjällfil"
"526","price_elas","-1.10969943399274","0.512698176326867",-2.16443023445681,"Yogurt","supermarket","Fjällfil"
"527","hgap_gain_slope","-5.82481277674978","NaN",NA,"Yogurt","supermarket","Fjällfil"
"528","hgap_gain_threshold","-0.30329950586367","NaN",NA,"Yogurt","supermarket","Fjällfil"
"529","hgap_loss_slope","-2.32663834069845","1.55386201036534",-1.49732622663927,"Yogurt","supermarket","Fjällfil"
"530","hgap_loss_threshold","0.230205051143595","0.0460350855531702",5.00064349565963,"Yogurt","supermarket","Fjällfil"
